"title","type","year","length","numVotes","averageRating","director","birthYear","deathYear","genre_animation","genre_action","genre_adventure","genre_comedy","genre_documentary","genre_fantasy","genre_romance","genre_sci_fi","genre_thriller"
"Mission 2020","movie",2021,140,2187,7.5,"Karanam P. Babji",NA,NA,0,1,0,0,0,0,0,0,0
"Reindeerspotting - Escape from Santaland","movie",2010,84,3560,7.4,"Joonas Neuvonen",NA,NA,0,0,0,0,1,0,0,0,0
"Vortex","tvMiniSeries",2022,324,3355,7.6,"Slimane-Baptiste Berhoun",NA,NA,0,0,0,0,0,1,0,0,0
"The Whole Truth","movie",2021,125,4139,5.2,"Wisit Sasanatieng",1963,NA,0,0,0,0,0,0,0,0,0
"Shaun the Sheep: The Flight Before Christmas","tvMovie",2021,30,2343,7.3,"Steve Cox",NA,NA,1,0,0,1,0,0,0,0,0
"Veda - Atatürk","movie",2010,114,7381,7.2,"Zülfü Livaneli",1946,NA,0,0,0,0,0,0,0,0,0
"Paranormal Entity","video",2009,88,5022,4.3,"Shane Van Dyke",1979,NA,0,0,0,0,0,0,0,0,1
"What to Expect When You're Expecting","movie",2012,110,74995,5.7,"Kirk Jones",1964,NA,0,0,0,1,0,0,1,0,0
"Fairly Legal","tvSeries",2011,41,8833,7.3,"Anton Cropper",NA,NA,0,0,0,1,0,0,0,0,0
"Shameless","tvSeries",2011,46,267683,8.5,"Iain B. MacDonald",NA,NA,0,0,0,1,0,0,0,0,0
"Machine Gun Preacher","movie",2011,129,68255,6.7,"Marc Forster",1969,NA,0,1,0,0,0,0,0,0,0
"Rake","tvSeries",2010,60,8445,8.5,"Peter Duncan",1964,NA,0,0,0,1,0,0,0,0,0
"Yu-Gi-Oh! Bonds Beyond Time","movie",2010,50,2011,6.3,"Ken'ichi Takeshita",NA,NA,1,1,1,0,0,0,0,0,0
"Romantik Komedi","movie",2010,95,5288,5.3,"Ketche",1973,NA,0,0,0,1,0,0,1,0,0
"If I Were You","movie",2012,115,2364,6.9,"Joan Carr-Wiggin",NA,NA,0,0,0,1,0,0,0,0,0
"Maleficent","movie",2014,97,393323,6.9,"Robert Stromberg",NA,NA,0,0,1,0,0,1,0,0,0
"Assassin's Creed: Lineage","tvMiniSeries",2009,36,4611,6.9,"Yves Simoneau",1955,NA,0,1,1,0,0,0,0,0,0
"Lovely Complex","tvSeries",2007,24,3091,7.9,"Kônosuke Uda",NA,NA,1,0,0,1,0,0,1,0,0
"I, Anna","movie",2012,93,2264,6,"Barnaby Southcombe",1972,NA,0,0,0,0,0,0,0,0,1
"Lego: The Adventures of Clutch Powers","video",2010,78,2657,5.8,"Howard E. Baker",NA,NA,1,1,1,0,0,0,0,0,0
"Mixtape","movie",2021,93,4082,6.6,"Valerie Weiss",NA,NA,0,0,0,1,0,0,0,0,0
"Mo","tvSeries",2022,30,8808,7.6,"Solvan Naim",NA,NA,0,0,0,1,0,0,0,0,0
"Body of Proof","tvSeries",2011,60,19380,7.1,"Nelson McCormick",NA,NA,0,0,0,1,0,0,0,0,0
"Happy Endings","tvSeries",2011,22,39631,7.8,"Rob Greenberg",NA,NA,0,0,0,1,0,0,1,0,0
"Off the Map","tvSeries",2011,42,5257,7.2,"Jeff Bleckner",1943,NA,0,1,1,0,0,0,0,0,0
"Exit Through the Gift Shop","movie",2010,87,68084,7.9,"Banksy",NA,NA,0,0,0,1,1,0,0,0,0
"71: Into the Fire","movie",2010,120,5738,7.3,"John H. Lee",NA,NA,0,1,0,0,0,0,0,0,0
"Mega Piranha","tvMovie",2009,92,5808,2.4,"Eric Forsberg",1959,NA,0,1,1,1,0,0,0,0,0
"Confessions of a Brazilian Call Girl","movie",2011,131,7775,6.2,"Marcus Baldini",NA,NA,0,0,0,0,0,0,0,0,0
"All That Glitters","movie",2010,100,2619,6.1,"Hervé Mimran",NA,NA,0,0,0,1,0,0,0,0,0
"American Ninja Warrior","tvSeries",2009,40,4187,6.8,"Patrick McManus",NA,NA,0,1,0,0,0,0,0,0,0
"I Saw the Devil","movie",2010,144,141473,7.8,"Jee-woon Kim",1964,NA,0,1,0,0,0,0,0,0,1
"Warm Bodies","movie",2013,98,239691,6.8,"Jonathan Levine",NA,NA,0,0,0,1,0,0,1,0,0
"Rev.","tvSeries",2010,30,2657,7.8,"Peter Cattaneo",1964,NA,0,0,0,1,0,0,0,0,0
"Jeff, Who Lives at Home","movie",2011,83,65147,6.4,"Jay Duplass",1973,NA,0,0,0,1,0,0,0,0,0
"Of Gods and Men","movie",2010,122,15935,7.2,"Xavier Beauvois",1967,NA,0,0,0,0,0,0,0,0,0
"Easy Money II: Hard to Kill","movie",2012,99,8654,6.2,"Babak Najafi",1975,NA,0,1,0,0,0,0,0,0,0
"Brother","movie",2010,97,2618,7.2,"Marcel Rasquin",NA,NA,0,0,0,0,0,0,0,0,0
"Sleeping Beauty","movie",2011,101,34169,5.3,"Julia Leigh",NA,NA,0,0,0,0,0,0,1,0,0
"Aziz Ansari: Intimate Moments for a Sensual Evening","tvSpecial",2010,56,2456,7.2,"Jason Woliner",1980,NA,0,0,0,1,0,0,0,0,0
"RuPaul's Drag Race: Untucked!","tvSeries",2009,21,3673,7.8,"San Heng",NA,NA,0,0,0,0,0,0,0,0,0
"How I Ended This Summer","movie",2010,130,6939,6.9,"Alexei Popogrebsky",1972,NA,0,0,0,0,0,0,0,0,0
"The Late Bloomer","movie",2016,90,10472,5.2,"Kevin Pollak",1957,NA,0,0,0,1,0,0,1,0,0
"Uncle Boonmee Who Can Recall His Past Lives","movie",2010,114,16943,6.7,"Apichatpong Weerasethakul",1970,NA,0,0,0,0,0,1,0,0,0
"Miss Shetty Mr Polishetty","movie",2023,149,2848,7.1,"Mahesh Babu P.",NA,NA,0,0,0,1,0,0,1,0,0
"Tiku Weds Sheru","movie",2023,112,2600,3.3,"Sai Kabir",NA,NA,0,0,0,1,0,0,1,0,0
"Rye Lane","movie",2023,82,9449,7.2,"Raine Allen-Miller",NA,NA,0,0,0,1,0,0,1,0,0
"If I Want to Whistle, I Whistle","movie",2010,94,6479,7,"Florin Serban",1975,NA,0,0,0,0,0,0,0,0,0
"Confessions","movie",2010,106,41204,7.7,"Tetsuya Nakashima",1959,NA,0,0,0,0,0,0,0,0,1
"Natarang","movie",2010,127,2178,8.5,"Ravi Jadhav",1966,NA,0,0,0,0,0,0,0,0,0
"The Commuter","movie",2018,104,122485,6.3,"Jaume Collet-Serra",1974,NA,0,1,0,0,0,0,0,0,1
"Age of Heroes","movie",2011,90,10139,5.5,"Adrian Vitoria",1970,2016,0,1,1,0,0,0,0,0,0
"Breakout Kings","tvSeries",2011,43,16145,7.2,"Tim Hunter",1947,NA,0,0,0,0,0,0,0,0,1
"Insidious","movie",2010,103,331884,6.8,"James Wan",1977,NA,0,0,0,0,0,0,0,0,1
"Chaos","tvSeries",2011,60,2557,6.9,"Ron Underwood",NA,NA,0,1,1,0,0,0,0,0,0
"Act of Valor","movie",2012,110,71073,6.4,"Mike McCoy",NA,NA,0,1,1,0,0,0,0,0,1
"No Ordinary Family","tvSeries",2010,60,16954,6.9,"David Paymer",1954,NA,0,1,0,1,0,0,0,0,0
"The Hunters","movie",2011,111,2149,4,"Chris Briant",NA,NA,0,0,0,0,0,0,0,0,1
"Nikita","tvSeries",2010,60,53171,7.7,"Eagle Egilsson",1966,NA,0,1,0,0,0,0,0,0,0
"The Defenders","tvSeries",2010,60,3988,7.4,"Charles Haid",1943,NA,0,0,0,1,0,0,0,0,0
"Take This Waltz","movie",2011,116,29980,6.5,"Sarah Polley",1979,NA,0,0,0,1,0,0,0,0,0
"Zero 2","movie",2010,90,5684,7.5,"Emilis Velyvis",1979,NA,0,0,0,1,0,0,0,0,1
"Alien vs. Ninja","movie",2010,80,2296,4.4,"Seiji Chiba",NA,NA,0,1,0,1,0,1,0,0,0
"Cousinhood","movie",2011,98,5045,6.6,"Daniel Sánchez Arévalo",1970,NA,0,0,1,1,0,0,0,0,0
"Lockout","movie",2012,95,100329,6,"James Mather",NA,NA,0,1,0,0,0,0,0,1,1
"The Black Power Mixtape 1967-1975","movie",2011,100,2467,7.6,"Göran Hugo Olsson",1965,NA,0,0,0,0,1,0,0,0,0
"LOL","movie",2012,97,57616,4.4,"Lisa Azuelos",1965,NA,0,0,0,1,0,0,1,0,0
"Solsidan","tvSeries",2010,22,7711,8.1,"Felix Herngren",1967,NA,0,0,0,1,0,0,0,0,0
"Outsourced","tvSeries",2010,30,12658,7.6,"John Putch",NA,NA,0,0,0,1,0,0,0,0,0
"The Cape","tvSeries",2011,60,8570,5.7,"Deran Sarafian",NA,NA,0,1,0,0,0,0,0,0,0
"The Innkeepers","movie",2011,101,36794,5.5,"Ti West",1980,NA,0,0,0,0,0,0,0,0,0
"Age of the Dragons","movie",2011,91,4516,3.4,"Ryan Little",1971,NA,0,1,1,0,0,1,0,0,0
"Eyyvah Eyvah","movie",2010,104,21214,7,"Hakan Algül",1966,NA,0,0,0,1,0,0,0,0,0
"Norm of the North","movie",2016,88,9919,3.4,"Trevor Wall",NA,NA,1,0,1,1,0,0,0,0,0
"What Men Talk About","movie",2010,93,6588,7.5,"Dmitriy Dyachenko",NA,NA,0,0,0,1,0,0,0,0,0
"To the Wonder","movie",2012,112,29691,5.8,"Terrence Malick",1943,NA,0,0,0,0,0,0,1,0,0
"Being Human","tvSeries",2011,44,26508,7.5,"Paolo Barzman",NA,NA,0,0,0,0,0,1,0,0,0
"The Monitor","movie",2011,96,5955,5.7,"Pål Sletaune",1960,NA,0,0,0,0,0,0,0,0,1
"Fred: The Movie","tvMovie",2010,81,8733,2,"Clay Weiner",NA,NA,0,0,1,1,0,0,0,0,0
"Perfect Couples","tvSeries",2010,30,2559,6.5,"Andy Ackerman",NA,NA,0,0,0,1,0,0,1,0,0
"Blue Bloods","tvSeries",2010,43,45195,7.7,"Peter Leto",NA,NA,0,0,0,0,0,0,0,0,0
"Disenchanted","movie",2022,119,24985,5.6,"Adam Shankman",1964,NA,1,0,1,1,0,0,0,0,0
"Fast Five","movie",2011,130,400086,7.3,"Justin Lin",1971,NA,0,1,0,0,0,0,0,0,1
"Pawn Sacrifice","movie",2014,115,48331,7,"Edward Zwick",1952,NA,0,0,0,0,0,0,0,0,0
"Soul Surfer","movie",2011,112,51917,7,"Sean McNamara",1962,NA,0,0,0,0,0,0,0,0,0
"This Means War","movie",2012,103,192393,6.3,"McG",1968,NA,0,1,0,1,0,0,1,0,0
"Hellcats","tvSeries",2010,60,10833,6.7,"Allan Arkush",1948,NA,0,0,0,1,0,0,0,0,0
"The Big Short","movie",2015,130,467265,7.8,"Adam McKay",1968,NA,0,0,0,1,0,0,0,0,0
"The Woman in Black","movie",2012,95,190346,6.4,"James Watkins",1978,NA,0,0,0,0,0,1,0,0,0
"Sherdil","movie",2022,120,2850,6.6,"Srijit Mukherji",1977,NA,0,0,0,1,0,0,0,0,0
"Aparajito","movie",2022,138,5325,8.8,"Anik Datta",NA,NA,0,0,0,0,0,0,0,0,0
"The Makanai: Cooking for the Maiko House","tvSeries",2023,45,2362,7.9,"Hirokazu Koreeda",1962,NA,0,0,0,1,0,0,0,0,0
"Angry Boys","tvMiniSeries",2011,29,4707,7.7,"Chris Lilley",1974,NA,0,0,0,1,0,0,0,0,0
"Salinger","movie",2013,120,2658,6.7,"Shane Salerno",1972,NA,0,0,0,0,1,0,0,0,0
"American Pickers","tvSeries",2010,60,8240,7,"Ian Gelfand",NA,NA,0,0,0,0,1,0,0,0,0
"Locked Down","movie",2010,99,2632,4.2,"Daniel Zirilli",NA,NA,0,1,0,0,0,0,0,0,1
"Melissa & Joey","tvSeries",2010,30,19499,7,"Rob Schiller",NA,NA,0,0,0,1,0,0,1,0,0
"Call of the Night","tvSeries",2022,23,2652,7.4,"Tomoyuki Itamura",NA,NA,1,0,0,1,0,1,0,0,0
"Astérix and Obélix: God Save Britannia","movie",2012,110,16232,5.3,"Laurent Tirard",1967,NA,0,0,1,1,0,0,0,0,0
"Angel Falls Christmas","tvMovie",2021,84,3461,5,"Jerry Ciccoritti",1956,NA,0,0,0,0,0,0,1,0,0
"Wifelike","movie",2022,105,3048,4.9,"James Bird",NA,NA,0,0,0,0,0,0,0,1,1
"Z for Zachariah","movie",2015,98,32215,6,"Craig Zobel",NA,NA,0,0,0,0,0,0,1,1,0
"24: Live Another Day","tvMiniSeries",2014,46,46366,8.3,"Jon Cassar",1958,NA,0,1,0,0,0,0,0,0,0
"Contagion","movie",2011,106,311777,6.8,"Steven Soderbergh",1963,NA,0,0,0,0,0,0,0,0,1
"New Year's Eve","movie",2011,118,88549,5.6,"Garry Marshall",1934,2016,0,0,0,1,0,0,1,0,0
"One for the Money","movie",2012,91,43774,5.3,"Julie Anne Robinson",NA,NA,0,1,0,1,0,0,0,0,0
"Cleanskin","movie",2012,108,21032,6.2,"Hadi Hajaig",NA,NA,0,1,0,0,0,0,0,0,0
"Better with You","tvSeries",2010,30,3338,6.8,"Gary Halvorson",NA,NA,0,0,0,1,0,0,0,0,0
"Going Down in LA-LA Land","movie",2011,104,2629,6.2,"Casper Andreas",1972,NA,0,0,0,1,0,0,1,0,0
"Safe House","movie",2012,115,231940,6.7,"Daniel Espinosa",1977,NA,0,1,0,0,0,0,0,0,1
"Scooby-Doo! Abracadabra-Doo","video",2009,76,2950,6.9,"Tony Cervone",1966,NA,1,1,1,0,0,0,0,0,0
"The Gates","tvSeries",2010,60,8393,7.1,"David Barrett",NA,NA,0,0,0,0,0,1,0,0,0
"The Princess of Montpensier","movie",2010,139,4211,6.5,"Bertrand Tavernier",1941,2021,0,1,0,0,0,0,0,0,0
"Hawaii Five-0","tvSeries",2010,42,77067,7.4,"Bryan Spicer",NA,NA,0,1,0,0,0,0,0,0,0
"Abduction","movie",2011,106,82682,5.1,"John Singleton",1968,2019,0,1,0,0,0,0,0,0,1
"The Drop","movie",2014,106,159277,7,"Michaël R. Roskam",1972,NA,0,0,0,0,0,0,0,0,1
"Franklin & Bash","tvSeries",2011,60,14314,7.6,"Jason Ensler",1970,NA,0,0,0,1,0,0,0,0,0
"Heartbeats","movie",2010,101,29998,7.1,"Xavier Dolan",1989,NA,0,0,0,0,0,0,1,0,0
"Captifs","movie",2010,84,2335,5.3,"Yann Gozlan",NA,NA,0,0,0,0,0,0,0,0,1
"Kick Buttowski: Suburban Daredevil","tvSeries",2010,23,5908,6.7,"Chris Savino",1971,NA,1,1,1,0,0,0,0,0,0
"Bir Tat Bir Doku: Millennium","video",2001,54,3557,8.7,"Cem Yilmaz",1973,NA,0,0,0,1,1,0,0,0,0
"DC Showcase: The Spectre","short",2010,13,3385,7.1,"Joaquim Dos Santos",1977,NA,1,0,0,0,0,1,0,0,0
"Seconds Apart","movie",2011,89,6388,5.6,"Antonio Negret",1982,NA,0,0,0,0,0,0,0,0,1
"Aa Naluguru","movie",2004,141,3453,8.6,"Chandra Siddhartha",NA,NA,0,0,0,0,0,0,0,0,0
"The Grey","movie",2011,117,259918,6.7,"Joe Carnahan",1969,NA,0,1,1,0,0,0,0,0,0
"Albert Nobbs","movie",2011,113,25329,6.7,"Rodrigo García",1959,NA,0,0,0,0,0,0,1,0,0
"Two Days in New York","movie",2012,96,14920,6,"Julie Delpy",1969,NA,0,0,0,1,0,0,1,0,0
"Badmaash Company","movie",2010,142,7638,6.1,"Parmeet Sethi",1961,NA,0,0,0,1,0,0,0,0,0
"Love in a Puff","movie",2010,104,2841,7.1,"Ho-Cheung Pang",1973,NA,0,0,0,1,0,0,1,0,0
"Echoes of the Rainbow","movie",2010,117,2313,7.4,"Alex Law",1952,2022,0,0,0,1,0,0,1,0,0
"Ye Maaya Chesave","movie",2010,155,3333,7.7,"Gautham Vasudev Menon",1973,NA,0,0,0,0,0,0,1,0,0
"Only God Forgives","movie",2013,90,116513,5.7,"Nicolas Winding Refn",1970,NA,0,1,0,0,0,0,0,0,0
"The Corridor","movie",2010,98,2837,4.8,"Evan Kelly",NA,NA,0,0,0,0,0,0,0,1,0
"Amour","movie",2012,127,104181,7.9,"Michael Haneke",1942,NA,0,0,0,0,0,0,0,0,0
"Theeram","movie",2021,144,2048,7.7,"Anil Inamadugu",NA,NA,0,1,0,0,0,0,1,0,0
"Crime Scene: The Times Square Killer","tvMiniSeries",2021,147,5290,6.5,"Joe Berlinger",1961,NA,0,0,0,0,1,0,0,0,0
"Beyond the Universe","movie",2022,126,2165,6.6,"Diego Freitas",NA,NA,0,0,0,1,0,0,1,0,0
"The Recruit","tvSeries",2022,55,43104,7.4,"Julian Holmes",NA,NA,0,1,1,0,0,0,0,0,0
"ATM","movie",2012,90,24998,4.7,"David Brooks",NA,NA,0,0,0,0,0,0,0,0,1
"Prasthanam","movie",2010,153,3050,8.4,"Deva Katta",NA,NA,0,1,0,0,0,0,0,0,0
"Victorious","tvSeries",2010,30,28234,7,"Steve Hoefer",1963,NA,0,0,0,1,0,0,0,0,0
"Friends with Benefits","tvSeries",2011,21,3492,6.5,"Eyal Gordin",1955,NA,0,0,0,1,0,0,0,0,0
"Prom","movie",2011,104,15599,5.4,"Joe Nussbaum",1973,NA,0,0,0,1,0,0,0,0,0
"Clinton Road","movie",2019,77,3643,3,"Richard Grieco",1965,NA,0,0,0,0,0,0,0,0,0
"Monga","movie",2010,140,3042,6.9,"Doze Niu",1966,NA,0,1,0,0,0,0,0,0,0
"American Reunion","movie",2012,113,221337,6.7,"Jon Hurwitz",1977,NA,0,0,0,1,0,0,0,0,0
"Frank","movie",2014,95,81471,6.9,"Lenny Abrahamson",1966,NA,0,0,0,1,0,0,0,0,0
"The Monk","movie",2011,101,4077,5.8,"Dominik Moll",1962,NA,0,0,0,0,0,0,0,0,1
"The Woman in the Fifth","movie",2011,84,6968,5.3,"Pawel Pawlikowski",1957,NA,0,0,0,0,0,0,0,0,1
"Comic-Con Episode IV: A Fan's Hope","movie",2011,88,2853,7,"Morgan Spurlock",1970,NA,0,0,0,0,1,0,0,0,0
"Midnight in Paris","movie",2011,94,442426,7.6,"Woody Allen",1935,NA,0,0,0,1,0,1,1,0,0
"Effie Gray","movie",2014,104,6663,6,"Richard Laxton",NA,NA,0,0,0,0,0,0,1,0,0
"That's What I Am","movie",2011,101,10865,7,"Michael Pavone",NA,NA,0,0,0,1,0,0,1,0,0
"Boss Engira Baskaran","movie",2010,161,2804,7.2,"M. Rajesh",1985,NA,0,0,0,1,0,0,0,0,0
"Knuckle","movie",2011,97,3191,6.8,"Ian Palmer",NA,NA,0,0,0,0,1,0,0,0,0
"Lafangey Parindey","movie",2010,126,2265,5.3,"Pradeep Sarkar",1955,2023,0,1,0,0,0,0,0,0,0
"Sushi Girl","movie",2012,98,5242,6,"Kern Saxton",NA,NA,0,0,0,0,0,0,0,0,1
"Downton Abbey","tvSeries",2010,3110,218050,8.7,"Andy Goddard",NA,NA,0,0,0,0,0,0,1,0,0
"A Good Day to Die Hard","movie",2013,98,212582,5.2,"John Moore",1970,NA,0,1,0,0,0,0,0,0,1
"My Way","movie",2011,137,12366,7.6,"Je-kyu Kang",1962,NA,0,1,0,0,0,0,0,0,0
"The Vow","movie",2012,104,201275,6.8,"Michael Sucsy",1973,NA,0,0,0,0,0,0,1,0,0
"All Things Fall Apart","movie",2011,110,2735,5.4,"Mario Van Peebles",1957,NA,0,0,0,0,0,0,0,0,0
"Win Win","movie",2011,106,54858,7.1,"Tom McCarthy",1966,NA,0,0,0,1,0,0,0,0,0
"DC Showcase: Jonah Hex","video",2010,13,3551,7.2,"Joaquim Dos Santos",1977,NA,1,1,0,0,0,0,0,0,0
"Loft","movie",2010,108,6302,6.8,"Antoinette Beumer",1962,NA,0,0,0,0,0,0,0,0,1
"The Other Dream Team","movie",2012,89,3668,8.3,"Marius A. Markevicius",1976,NA,0,0,0,0,1,0,0,0,0
"Govinda Naam Mera","movie",2022,131,9973,6.5,"Shashank Khaitan",1982,NA,0,0,0,1,0,0,0,0,0
"Iravatham","movie",2022,122,2196,6.2,"Suhaas Meera",NA,NA,0,0,0,0,0,0,0,0,1
"Mike & Molly","tvSeries",2010,30,27388,6.5,"James Burrows",1940,NA,0,0,0,1,0,0,1,0,0
"Zoolander 2","movie",2016,101,74109,4.7,"Ben Stiller",1965,NA,0,1,1,1,0,0,0,0,0
"House Hunting","movie",2012,102,2905,5.1,"Eric Hurt",1977,NA,0,0,0,0,0,0,0,0,1
"Black Dynamite","tvSeries",2011,22,4803,8.1,"Lesean Thomas",NA,NA,1,1,1,0,0,0,0,0,0
"Run Boy Run","movie",2013,112,2730,7.2,"Pepe Danquart",1955,NA,0,1,0,0,0,0,0,0,0
"Tall Girl 2","movie",2022,97,5881,4.7,"Emily Ting",NA,NA,0,0,0,1,0,0,0,0,0
"LSD: Love, Sex Aur Dhokha","movie",2010,155,5980,7.2,"Dibakar Banerjee",1969,NA,0,0,0,1,0,0,0,0,0
"Anonymously Yours","movie",2021,100,2238,5.8,"Maria Torres",NA,NA,0,0,0,0,0,0,1,0,0
"Süskind","movie",2012,118,2628,6.9,"Rudolf van den Berg",1949,NA,0,0,0,0,0,0,0,0,0
"Vinnaithaandi Varuvaayaa","movie",2010,157,6677,8.1,"Gautham Vasudev Menon",1973,NA,0,0,0,0,0,0,1,0,0
"Better Living Through Chemistry","movie",2014,91,15515,6.2,"Geoff Moore",NA,NA,0,0,0,1,0,0,0,0,0
"Superclásico","movie",2011,99,2579,6.3,"Ole Christian Madsen",1966,NA,0,0,0,1,0,0,0,0,0
"Quasi","movie",2023,99,2721,5.3,"Kevin Heffernan",1968,NA,0,0,0,1,0,0,0,0,0
"Cornelis","movie",2010,101,2607,6.3,"Amir Chamdin",NA,NA,0,0,0,0,0,0,0,0,0
"Fire Country","tvSeries",2022,44,7112,7.2,"Dermott Downs",1962,NA,0,0,0,0,0,0,0,0,0
"Barbie in a Mermaid Tale","video",2010,75,3616,6.3,"Adam Wood",NA,NA,1,0,0,0,0,1,0,0,0
"Band Baaja Baaraat","movie",2010,139,17777,7.2,"Maneesh Sharma",NA,NA,0,0,0,1,0,0,1,0,0
"Thorne: Sleepyhead","tvMiniSeries",2010,44,3195,6.7,"Stephen Hopkins",NA,NA,0,0,0,0,0,0,0,0,0
"Chuck","movie",2016,98,6827,6.5,"Philippe Falardeau",1968,NA,0,0,0,0,0,0,0,0,0
"Workaholics","tvSeries",2011,22,55264,8.1,"Kyle Newacheck",1984,NA,0,0,0,1,0,0,0,0,0
"Rainbow: The Seven from Compound Two, Cell Six","tvSeries",2010,30,2821,8.3,"Hiroshi Kôjina",1963,NA,1,0,0,0,0,0,0,0,0
"Absentia","movie",2011,87,19626,5.8,"Mike Flanagan",1978,NA,0,0,0,0,0,0,0,0,0
"Autograph","movie",2010,131,2478,7.4,"Srijit Mukherji",1977,NA,0,0,0,0,0,0,0,0,0
"Vincent Wants to Sea","movie",2010,96,5944,7,"Ralf Huettner",1954,NA,0,0,0,1,0,0,0,0,0
"Abraham Lincoln: Vampire Hunter","movie",2012,105,160072,5.9,"Timur Bekmambetov",1961,NA,0,1,0,0,0,1,0,0,0
"Harry Potter 20th Anniversary: Return to Hogwarts","tvSpecial",2022,102,45482,8,"Casey Patterson",NA,NA,0,0,0,0,1,0,0,0,0
"Wonders of the Solar System","tvMiniSeries",2010,60,4691,8.8,"Michael Lachmann",NA,NA,0,0,0,0,1,0,0,0,0
"Baby","movie",2023,175,8043,7.3,"Sai Rajesh Neelam",NA,NA,0,0,0,0,0,0,1,0,0
"Tony Hawk: Until the Wheels Fall Off","movie",2022,135,4406,8,"Sam Jones",NA,NA,0,0,0,0,1,0,0,0,0
"Re-Kill","movie",2015,88,2737,4.9,"Valeri Milev",1974,NA,0,1,0,0,0,0,0,0,0
"Reno 911!: The Hunt for QAnon","tvMovie",2021,85,2071,5.6,"Robert Ben Garant",1970,NA,0,0,0,1,0,0,0,0,0
"Blockbuster","tvSeries",2022,30,8422,5.1,"Payman Benz",NA,NA,0,0,0,1,0,0,0,0,0
"$#*! My Dad Says","tvSeries",2010,30,5279,6.2,"Gail Mancuso",1958,NA,0,0,0,1,0,0,0,0,0
"There's Something Wrong with the Children","movie",2023,92,5750,5,"Roxanne Benjamin",NA,NA,0,0,0,0,0,0,0,0,0
"Rubber","movie",2010,82,39464,5.7,"Quentin Dupieux",1974,NA,0,0,0,1,0,1,0,0,0
"The Butterfly Room","movie",2012,87,2489,5.4,"Jonathan Zarantonello",1977,NA,0,0,0,0,0,0,0,0,1
"Beats, Rhymes & Life: The Travels of A Tribe Called Quest","movie",2011,97,4039,7.6,"Michael Rapaport",1970,NA,0,0,0,0,1,0,0,0,0
"Leader","movie",2010,167,4999,8,"Sekhar Kammula",1972,NA,0,0,0,0,0,0,0,0,0
"The Music Never Stopped","movie",2011,105,8621,7.5,"Jim Kohlberg",NA,NA,0,0,0,0,0,0,0,0,0
"Happy","movie",2012,76,3362,7.2,"Roko Belic",1971,NA,0,0,0,0,1,0,0,0,0
"Kon-Tiki","movie",2012,118,51208,7.1,"Espen Sandberg",1971,NA,0,1,1,0,0,0,0,0,0
"Little Deaths","movie",2011,94,3289,4.7,"Simon Rumley",1970,NA,0,0,0,0,0,0,0,0,0
"Avalon High","tvMovie",2010,90,6405,5.6,"Stuart Gillard",1950,NA,0,0,0,0,0,1,0,0,0
"Headhunters","movie",2011,100,105623,7.5,"Morten Tyldum",1967,NA,0,1,0,0,0,0,0,0,1
"Savages","movie",2012,131,133273,6.4,"Oliver Stone",1946,NA,0,1,0,0,0,0,0,0,0
"Suing the Devil","movie",2011,97,4132,3.9,"Timothy A. Chey",NA,NA,0,0,0,0,0,1,0,0,0
"The Lost Future","tvMovie",2010,90,5608,4.9,"Mikael Salomon",NA,NA,0,0,1,0,0,0,0,1,1
"Margin Call","movie",2011,107,140534,7.1,"J.C. Chandor",NA,NA,0,0,0,0,0,0,0,0,1
"The Foreigner","movie",2017,113,120857,7,"Martin Campbell",1943,NA,0,1,0,0,0,0,0,0,1
"The Consultant","tvSeries",2023,33,15129,6.5,"Daniel Attias",NA,NA,0,0,0,1,0,0,0,0,1
"Alvin and the Chipmunks: Chipwrecked","movie",2011,87,38368,4.3,"Mike Mitchell",1970,NA,0,0,1,1,0,0,0,0,0
"Raising Hope","tvSeries",2010,22,39875,8.1,"Eyal Gordin",1955,NA,0,0,0,1,0,0,0,0,0
"Running Wilde","tvSeries",2010,30,3223,6.8,"John Fortenberry",NA,NA,0,0,0,1,0,0,0,0,0
"J. Edgar","movie",2011,137,132180,6.5,"Clint Eastwood",1930,NA,0,0,0,0,0,0,1,0,0
"Kaygisizlar","tvSeries",1994,33,3228,8.2,"Temel Gürsu",1945,NA,0,0,0,1,0,0,0,0,0
"Who Were We Running From?","tvSeries",2023,45,3751,5.8,"Umut Aral",1976,NA,0,0,0,0,0,0,0,0,0
"A Horrible Way to Die","movie",2010,87,3830,5.2,"Adam Wingard",1982,NA,0,0,0,0,0,0,0,0,1
"Jupiter Ascending","movie",2015,127,192711,5.3,"Lana Wachowski",1965,NA,0,1,1,0,0,0,0,1,0
"One Piece Film: Red","movie",2022,115,16974,6.7,"Gorô Taniguchi",NA,NA,1,1,1,0,0,0,0,0,0
"Zen","tvMiniSeries",2011,270,3687,7.7,"John Alexander",NA,NA,0,0,0,0,0,0,0,0,0
"Dum Maaro Dum","movie",2011,128,4160,6.2,"Rohan Sippy",NA,NA,0,1,0,0,0,0,0,0,0
"Murder Mystery","movie",2019,97,161859,6,"Kyle Newacheck",1984,NA,0,1,0,1,0,0,0,0,0
"Scooby-Doo! Curse of the Lake Monster","tvMovie",2010,79,5276,4.8,"Brian Levant",1952,NA,0,0,1,1,0,0,0,0,0
"The Last Witch Hunter","movie",2015,106,108019,5.9,"Breck Eisner",1970,NA,0,1,1,0,0,1,0,0,0
